refno,pump_rate
245838,100
152240,40
152255,12
163169,1
163179,10
82183,10
150503,2
43017,3
266735,30
409044,5
157313,10
151351,10
131601,20
164174,24
21620,15
153422,5
151271,5
272576,80
149141,10
334731,100
430753,30
430757,30
152299,30
372226,2
421988,15
157352,10
152038,20
149275,16
20169,5
149696,20
131567,17
409127,15
148310,10
148965,10
148970,10
148975,10
148980,10
148985,10
148990,10
148995,10
149000,10
149005,10
149015,5
149020,25
149024,10
149029,20
149034,10
149039,10
149044,10
149049,10
149064,25
149069,25
149074,25
149079,10
164208,5
152220,12
318434,10
393127,25
336597,35
351221,25
355719,20
408772,100
14741,15
149215,200
15545,150
164074,4.5
405598,20
152308,10
309966,60
153809,15
153854,7.5
117561,10
421980,15
163159,5
226356,15
153598,30
416568,0.75
152239,20
155252,10
164069,3
20167,5
386176,4
327347,25
149223,10
157321,20
307404,1
17788,20
155303,15
163199,1
148576,30
356797,10
302222,50
356798,10
367896,35
367897,25
367902,20
367904,75
381671,30
379666,15
326736,20
151360,1
15351,35
148133,15
155251,8
319463,10
155257,10
416617,30
157318,100
344784,10
113228,15
152204,10
164297,12
14743,20
377672,40
150679,15
367609,8
113236,20
113238,10
152259,10
151291,9
155311,15
151266,10
163965,3
164009,6.66
164014,5
148581,8
113230,10
148305,75
245840,25
421546,50
163194,90
150723,12
149059,10
150095,20
325739,65
153834,7.1
343536,60
420685,15
163975,12
281781,30
148946,10
374557,50
428743,30
143696,10
364730,50
20107,20
15647,200
281786,50
322844,18
152318,10
407519,100
117562,40
157736,20
352822,25
19818,20
149025,20
149054,10
149290,10
430749,25
20166,10
164302,20
155269,5
366199,535
366200,75
390216,9
147727,10
151336,8
392382,45
150483,1
14740,100
153736,5
49307,65
49322,15
362479,4
444810,25
65046,10
170473,100
151356,10
398247,10
20168,10
226337,1000
19926,40
148300,25
157312,40
353571,1000
157322,10
151257,20
143444,10
150219,50
152273,10
150949,10
157241,14
449308,100
148383,10
152270,10
152313,10
256778,120
152283,50
424531,50
148516,4
432570,10
148045,8.3
149162,10
153746,17
431686,0.4
164287,5
20383,10
164029,15
164039,10
263634,15
150944,10
148315,60
163180,25
361068,100
189875,2
247753,25
429967,15
153447,7.5
147732,8
20117,25
427677,0.75
372550,7
154291,10
266428,30
154286,5
247731,0.5
164307,8
379667,15
155364,10
148931,200
155369,30
150802,8
150070,20
389849,35
149285,10
421741,5
155134,10
377849,20
153407,25
153412,20
388968,10
147653,10
377673,35
348643,50
403674,100
163229,75
20163,30
56191,6
394261,10
147745,10
331151,30
19961,9
49200,25
149213,125
365306,300
269503,10
284344,40
49195,50
151962,10
151963,10
151968,10
151972,10
151977,10
151978,10
151982,20
151983,10
151987,10
151992,10
151997,10
151998,6
152002,10
152007,10
152012,10
152017,10
152022,10
152027,10
152032,10
152037,10
152042,10
152047,10
152052,10
152057,10
152062,10
152067,10
151999,10
152004,10
148916,10
154331,10
163361,3
153814,20
279956,15
226541,300
113215,30
272203,2
153437,15
147695,6
325279,65
163386,6
143503,5
303305,35
149111,10
414530,2120
414534,2120
316092,12
149230,90
154311,5
271883,45
276982,4
157741,10
224854,20
226322,100
281791,50
398743,75
155268,60
163376,10
148275,10
149035,10
149040,30
149050,30
149055,30
149060,30
149065,10
20161,5
170470,5
401318,60
387483,50
168187,15
150866,7
278935,65
150924,5
150733,14
325281,50
394256,10
344855,4
52104,10
163381,10
65049,2
143548,25
143473,15
273506,7
149255,8
334703,20
365305,500
335802,100
149300,40
278845,7
377714,12
164195,10
297906,50
155224,10
348446,50
285808,12
368413,12
157317,35
155316,33.3
157230,5
147643,14
316833,35
149310,60
365304,525
150655,50
266573,15
334404,15
17868,8
149204,10
149209,10
149214,10
149219,10
149229,10
149234,10
149238,100
149239,10
149243,12
149244,10
149248,12
149249,30
149253,15
149254,10
149258,15
149259,20
149263,10
149264,20
149268,20
149269,20
149273,10
149278,10
149279,10
149283,10
149284,10
149288,10
149293,10
149294,10
149298,10
149299,15
149303,10
149304,20
149308,10
149309,10
149318,12
149319,10
395414,20
155199,30
403411,30
400556,50
163441,10
155218,8.3
155228,8.3
155238,5.8
155243,12
341182,40
346795,120
152254,20
18837,100
157746,10
164033,4
438991,20
150050,10
164190,10
117560,10
164258,10
155207,20
155212,10
155237,10
155256,10
155266,10
155271,20
155276,40
155281,20
155286,20
155291,10
356815,50
152935,25
352209,10
352210,65
152260,10
370052,800
302131,11
28088,12
335771,60
308515,60
152225,12
152230,15
157342,1
153542,116
429859,30
454427,50
241915,10
150743,350
3366,60
155232,8
152940,6
148025,15
303307,80
307421,10
149131,8.3
157761,10
155109,30
155129,12
147755,10
152290,10
17759,10
147725,10
149014,100
18234,10
155222,25
272459,600
147715,10
294584,65
49318,30
152289,10
148941,402
300696,10
334702,60
355713,25
147758,60
147750,10
305383,40
148187,8
164238,10
152023,10
355714,10
153647,8
345015,10
387487,20
153662,6.7
304766,200
150090,8
147747,10
164203,10
157791,10
422009,37.5
157227,10
345012,30
278939,40
454423,65
49347,70
18284,15
182453,65
282516,1
164292,10
152033,10
255451,20
149171,6
150065,35
409725,20
147757,10
281804,35
281806,40
266393,30
147710,100
427094,65
147705,6
444791,50
331302,45
148030,12
278798,15
274410,30
295850,50
157253,45
163456,7
149019,10
378354,35
358135,18
272578,60
408792,50
164312,10
15539,70
43011,65
243837,65
256753,7
313037,7.5
322869,30
56281,30
243827,10
427348,40
416318,9
153532,120
256758,75
319560,35
243832,12
283730,3
150680,10
163411,15
147737,13
152028,10
157228,10
408539,50
414501,15
312496,10
157139,10
153523,5
147742,10
148005,15
336884,100
152043,10
324065,10
152024,15
17805,10
157302,10
157134,10
157303,10
407162,50
153603,10
143488,3
163451,15
346338,30
272828,10
366553,25
157308,10
148207,16.7
6273,15
344289,35
149058,30
331852,75
331871,20
20200,30
21592,500
447795,30
157328,10
331866,100
398783,200
153652,4
319611,100
6291,8
55978,60
153859,7.5
72783,10
170472,40
157323,10
18916,40
319474,45
71208,10
275887,5
148340,10
152014,25
149161,16.7
155248,16.7
155375,10
361042,20
361047,5
370606,25
376987,45
376989,25
378052,20
378053,30
394742,35
398738,30
407553,25
153607,40
131611,40
157258,10
150224,8
331862,15
331857,40
152018,10
153642,20
147700,7
155385,10
18275,10
147720,10
157333,10
157327,35
415943,20
152264,10
157307,15
403420,20
148119,20
155390,9
302141,10
155308,30
149686,50
252398,20
152019,40
157357,20
148452,8
241849,15
411010,35
150714,15
150659,20
155217,6.7
148010,9.2
153597,30
156949,6
54486,30
150075,10
319659,30
22604,30
316091,20
150989,10
147645,15
444632,25
153546,15
360655,150
149295,52
163209,1
303304,33
42997,10
159174,15
75545,10
65026,1
148212,2
157218,10
155229,15
148447,1000
304088,70
157332,10
399784,65
376988,35
3614,60
163477,10
18851,150
148320,110
156984,10
157208,20
143796,500
379465,10
157222,11.67
148260,50
153799,3
148511,20
370450,10
370451,0.5
414310,13
279177,15
287105,15
335042,15
377708,12
393726,10
255951,10
54480,10
332332,30
415122,6
408294,60
352326,5
373265,4
360145,3
370455,40
377713,10
383852,20
389909,7
393765,2
279187,20
368427,50
409684,12
409685,20
54465,10
152295,30
368420,20
368421,10
368426,7
370456,7
309259,150
360081,50
153756,4
306361,30
340815,50
150719,16.67
238323,8
155244,10
150654,15
385318,30
445583,50
152278,18
153741,8
157123,20
409052,10
428382,65
152048,10
149121,300
155258,10
152234,18
147648,15
153583,10
373264,30
153582,9
86310,15
157233,30
143686,10.1
306636,60
150670,6.6
278934,30
148866,15
2095,100
54419,3
149305,40
5947,10
148462,5
341163,15
403374,30
148911,10
163135,10
49291,15
297624,15
71755,10
367632,17
287078,85
347523,25
368355,10
156915,16
395085,50
156985,40
52185,30
18850,50
368357,25
301387,125
263679,2
150984,10
148040,60
163210,15
445584,50
163426,3
366630,25
157203,8
148015,20
148020,20
381673,65
147680,10
367634,15
153511,10
364743,20
325275,65
336888,7
409696,5
155399,40
157223,3
238358,24
338830,10
56288,20
224884,75
182452,40
152141,125
151953,15
367667,50
52198,30
155254,16.7
149116,25
392521,3
376986,20
266421,35
360231,30
383799,35
408784,200
163421,11.5
365044,30
153537,50
414666,100
157198,10
20108,25
421725,35
156959,100
152285,40
447805,20
357459,9
20382,30
421737,25
143702,95
152304,30
241875,150
427192,15
404204,60
238273,10
344272,60
3706,10
238268,10
143697,10
379738,40
365017,35
367633,20
344286,65
350822,50
372624,55
409408,50
358181,25
20164,5
49185,10
387425,1
18397,40
226587,150
226592,200
374159,10
403425,30
309535,60
52141,10
151855,10
278981,35
153819,12
71072,30
345649,25
408780,30
163472,35
18399,20
151949,10
148109,9.2
18398,17
389908,80
153457,10
150876,10
374175,30
324210,35
150154,60
52162,9
43016,65
156905,100
428812,5.5
428843,50
151959,10
154326,8
425545,100
117580,75
153527,100
268667,18
268670,10
381674,45
151900,760
406860,65
149092,100
407178,25
379671,15
379672,50
157000,10
226311,50
155374,90
155114,10
351693,100
285729,30
152930,30
150861,10
150969,10
131600,12
155313,10
414682,300
302153,70
157192,10
326365,75
420227,30
149152,35
357460,15
426811,90
153839,8
163130,15
369821,10
379733,60
157237,10
71207,10
149061,50
148996,10
149066,10
150762,10
157213,600
157178,10
156944,13
407635,35
151868,10
149166,23.3
148991,10
413745,50
365982,50
149146,100
268661,80
360246,75
374569,10
147665,10
278949,60
56246,15
427047,80
149056,50
150729,12
150055,10
152925,24
226386,300
151848,300
157238,16
348538,35
238328,12
238333,10
150713,20
155261,8.3
153538,10
156974,90
325089,5
425510,55
425514,15
238263,10
153844,8
18264,50
358193,35
149132,4
22373,60
151845,1
151859,15
151864,20
151874,10
151889,100
151894,1
238313,14
15810,30
149021,16
153849,20
155246,10
433027,70
433031,70
143691,24
156980,1.5
159316,30
22582,65
157144,5
157154,6
149051,35
151957,35
155429,200
155379,20
55994,20
238308,8
336134,20
155249,8
396391,15
381666,45
345661,100
157197,10
143776,10
300725,12
150708,20
343614,20
343615,30
343616,18
153847,10
247781,40
272840,10
278881,10
201936,10
266548,15
278608,10
281784,60
302219,40
346500,20
350205,20
383442,30
154306,75
143453,20
238293,6.66
226306,15
202058,10
308503,40
308505,50
377742,20
166724,5
149031,10
278936,20
394748,45
318136,15
226301,50
153817,45
49311,50
155274,10
326372,10
319468,20
147650,10
55400,10
274404,60
238303,9
340952,35
153516,12
153617,20
156979,8.3
152146,10
18273,100
427050,60
151954,10
340939,10
362449,15
304093,15
155144,10
182450,50
423470,20
278941,15
163461,15
153862,25
356425,50
238318,20
52090,75
311914,20
155384,15
153853,27
303298,60
150149,7
248187,20
283966,10
332340,10
150139,10
348544,75
148035,15
247865,20
247854,5
324051,20
247860,10
168373,60
29853,14
150929,100
255354,15
279198,10
305716,10
255985,10
247859,12
248141,15
297647,10
385303,50
270209,100
326755,60
360992,50
17892,15
148432,8
266581,60
243230,5
159367,80
85773,10
231257,10
255305,10
255930,5
300092,10
441571,23
441572,24
251325,20
251335,20
255360,10
370441,12
150959,7
155264,100
153848,25
255884,5
255929,15
324012,40
324067,10
342739,15
49276,10
75522,120
361032,200
153764,20
147760,10
58516,12
147655,10
393135,50
153656,10
153671,3.3
268639,20
306813,10
117559,15
149032,10
143463,5
256067,40
256072,40
392085,30
155284,10
411201,100
336895,5
285699,12
305300,2
157202,20
248546,10
155094,125
164023,10
151849,20
427106,100
164028,10
163178,8
239392,50
342728,15
257136,60
257156,10
257186,5
263620,10
263639,200
263665,100
344854,60
150509,2
163446,10
446014,120
151935,10
365053,35
148442,4
239397,80
239426,7
297646,10
153441,40
403499,10
302220,100
153560,7
332342,10
316435,10
356417,50
163396,6
147660,10
312492,10
409178,55
151893,10
151903,25
153784,20
71287,20
155099,20
247721,30
247726,0.3
247727,45
247732,50
247736,9
247738,40
247743,15
247748,40
247757,30
247762,60
247776,75
247788,30
247791,40
247811,50
247816,35
247826,80
247831,40
298764,55
298765,40
298767,70
298769,45
298770,45
301360,15
301361,27
301362,35
301363,27
301366,50
301367,35
306661,20
306662,50
306665,12
306666,40
344821,80
150774,5
150779,15
150784,9
150794,6
150799,6
150804,3
150809,5
150814,15
150819,10
150824,12
150829,18
150834,15
150839,10
150849,8
150854,10
150859,15
150864,10
150869,10
150874,10
150879,10
151878,5
159366,60
263654,5
299163,75
306686,10
306687,100
344853,100
155233,5
367596,2
367601,8
281013,8
320159,3002
345010,60
151858,10
148987,15
294605,60
306633,25
320164,1442
155394,60
306630,40
398770,75
151915,10
151925,10
151940,10
149027,10
153827,12
155283,10
147685,8
325014,35
358100,12
153878,5
275909,100
153421,10
153385,100
334727,100
148070,8
444812,80
226307,50
155119,40
163406,6
154336,8
20157,10
266424,17
155236,30
153863,40
152151,20
153843,20
389984,65
340814,35
149701,10
143709,80
151843,60
155231,20
344124,25
339743,75
163019,40
327344,30
148060,25
71291,40
143734,9
155206,10
408551,30
20165,20
362519,3
143493,20
413717,25
153676,6
155104,150
363253,40
349653,14
431574,5
153633,10
152131,10
117577,100
151854,60
148521,7
151853,10
151863,18
356806,100
407515,15
318172,8.39
150239,74
148986,40
154930,16.7
154900,10
18283,40
331873,50
383552,20
155348,10
155389,20
55392,10
243834,150
150703,5
388505,10
379448,10
395494,20
52637,30
148526,15
164058,10
379506,20
151844,50
428816,2
143717,14
150974,10
155112,10
150249,15
143553,30
435145,70
403666,75
420089,15
307405,12
71701,3.4
155352,8
150698,5
155328,8
150772,10
155347,14
154849,40
340807,100
5891,150
20115,30
150159,10
155127,5
388965,95
157133,7
157143,10
308424,25
20095,50
201954,25
266586,25
407126,65
164043,10
153681,9
238248,12
155201,8.3
150085,10
49207,50
71275,20
408241,50
408245,50
150678,6.67
157149,15
148009,6.5
319472,120
330150,10
356433,50
356436,10
391359,25
377719,15
226302,20
150693,5
155334,10
153877,15
420705,100
49367,24
268620,30
153461,150
412729,10
150782,10
156989,1
420337,65
420341,3
412792,35
